Year,Country,Fatal (Y/N),gdp
2005,AUSTRALIA,N,50299.1007737618
2005,USA,N,52796.089816261
2005,USA,N,52796.089816261
2005,USA,N,52796.089816261
2005,BRAZIL,N,7352.29226965769
2005,MIDUPP_INCOME,N,5182.81969599319
2005,AUSTRALIA,N,50299.1007737618
2005,AUSTRALIA,N,50299.1007737618
2005,NEW ZEALAND,N,35064.4964600865
2004,AUSTRALIA,Y,49384.917067974
2004,AUSTRALIA,Y,49384.917067974
2004,SOUTH AFRICA,N,4911.49941036713
2004,SOUTH AFRICA,N,4911.49941036713
2004,SOUTH AFRICA,Y,4911.49941036713
2004,USA,N,51476.4887860738
2004,MIDLOW_INCOME,N,2552.74747676112
2004,FRANCE,N,34885.8438638049
2004,MIDUPP_INCOME,N,4665.38656904123
2004,SOUTH AFRICA,N,4911.49941036713
2004,AUSTRALIA,N,49384.917067974
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,SOUTH AFRICA,N,4911.49941036713
2004,FRANCE,N,34885.8438638049
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,AUSTRALIA,N,49384.917067974
2004,USA,N,51476.4887860738
2004,BRAZIL,Y,7206.27133740783
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,BRAZIL,N,7206.27133740783
2004,USA,N,51476.4887860738
2004,USA,Y,51476.4887860738
2004,USA,N,51476.4887860738
2004,AUSTRALIA,N,49384.917067974
2004,SOUTH AFRICA,N,4911.49941036713
2004,USA,N,51476.4887860738
2004,MIDUPP_INCOME,N,8360.2516495949
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,AUSTRALIA,N,49384.917067974
2004,JAPAN,N,32515.1158024317
2004,AUSTRALIA,Y,49384.917067974
2004,EGYPT,N,2758.56642776924
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,AUSTRALIA,N,49384.917067974
2004,USA,N,51476.4887860738
2004,SOUTH AFRICA,Y,4911.49941036713
2004,USA,N,51476.4887860738
2004,BRAZIL,N,7206.27133740783
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,BRAZIL,N,7206.27133740783
2004,BAHAMAS,N,35147.3393814518
2004,USA,N,51476.4887860738
2004,BRAZIL,Y,7206.27133740783
2004,AUSTRALIA,N,49384.917067974
2004,NEW ZEALAND,N,34322.6333549313
2004,MIDLOW_INCOME,Y,3898.84051018673
2004,MIDLOW_INCOME,Y,3898.84051018673
2004,USA,Y,51476.4887860738
2004,SOUTH AFRICA,N,4911.49941036713
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,BRAZIL,N,7206.27133740783
2004,USA,N,51476.4887860738
2004,FRANCE,N,34885.8438638049
2004,USA,N,51476.4887860738
2004,USA,N,51476.4887860738
2004,NEW ZEALAND,N,34322.6333549313
2004,USA,N,51476.4887860738
2004,AUSTRALIA,N,49384.917067974
2004,BRAZIL,Y,7206.27133740783
2004,NEW ZEALAND,N,34322.6333549313
2004,AUSTRALIA,N,49384.917067974
2004,EGYPT,Y,2758.56642776924
2004,AUSTRALIA,N,49384.917067974
2004,AUSTRALIA,N,49384.917067974
2004,MIDUPP_INCOME,N,9464.49161906887
2004,SOUTH AFRICA,N,4911.49941036713
2004,AUSTRALIA,N,49384.917067974
2004,SOUTH AFRICA,N,4911.49941036713
2004,EGYPT,Y,2758.56642776924
2004,AUSTRALIA,N,49384.917067974
2003,SOUTH AFRICA,N,4755.10182977479
2003,USA,N,50053.624104102
2003,NEW ZEALAND,Y,33487.6242066509
2003,AUSTRALIA,N,48013.6244640151
2003,AUSTRALIA,N,48013.6244640151
2003,AUSTRALIA,N,48013.6244640151
2003,SOUTH AFRICA,Y,4755.10182977479
2003,USA,N,50053.624104102
2003,LOW_INCOME,N,845.274844474013
2003,USA,N,50053.624104102
2003,EGYPT,N,2699.10106547749
2003,SOUTH AFRICA,N,4755.10182977479
2003,AUSTRALIA,N,48013.6244640151
2003,MIDUPP_INCOME,N,7036.86988741049
2003,USA,N,50053.624104102
2003,AUSTRALIA,N,48013.6244640151
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,Y,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,FIJI,Y,4339.25917761564
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,SOUTH AFRICA,N,4755.10182977479
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,SOUTH AFRICA,Y,4755.10182977479
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,Y,50053.624104102
2003,SOUTH AFRICA,N,4755.10182977479
2003,AUSTRALIA,N,48013.6244640151
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,BAHAMAS,N,35481.7965854482
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,BAHAMAS,N,35481.7965854482
2003,USA,N,50053.624104102
2003,MICRONESIA,N,3034.52328571093
2003,NEW ZEALAND,N,33487.6242066509
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,BRAZIL,Y,6896.14632279062
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,PHILIPPINES,N,1931.10880058338
2003,BRAZIL,N,6896.14632279062
2003,BRAZIL,N,6896.14632279062
2003,BRAZIL,N,6896.14632279062
2003,BRAZIL,N,6896.14632279062
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,USA,N,50053.624104102
2003,NEW ZEALAND,N,33487.6242066509
2003,AUSTRALIA,N,48013.6244640151
2003,USA,N,50053.624104102
2003,AUSTRALIA,N,48013.6244640151
2003,AUSTRALIA,Y,48013.6244640151
2003,MIDUPP_INCOME,N,8157.6511528959
2003,AUSTRALIA,N,48013.6244640151
2002,AUSTRALIA,N,47200.4085056222
2002,SOUTH AFRICA,N,4675.76293282338
2002,AUSTRALIA,N,47200.4085056222
2002,AUSTRALIA,Y,47200.4085056222
2002,BRAZIL,Y,6904.63444707993
2002,MICRONESIA,N,2984.06622149033
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,UNITED KINGDOM,N,40035.7204658249
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,MICRONESIA,N,2984.06622149033
2002,USA,N,49081.3587876497
2002,BRAZIL,Y,6904.63444707993
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,MIDLOW_INCOME,N,3951.9896578114
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,BRAZIL,N,6904.63444707993
2002,USA,N,49081.3587876497
2002,SOUTH AFRICA,N,4675.76293282338
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,UNITED KINGDOM,N,40035.7204658249
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,Y,49081.3587876497
2002,BRAZIL,N,6904.63444707993
2002,USA,N,49081.3587876497
2002,AUSTRALIA,N,47200.4085056222
2002,USA,N,49081.3587876497
2002,PAPUA NEW GUINEA,N,1801.32972582594
2002,PAPUA NEW GUINEA,Y,1801.32972582594
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,SOUTH AFRICA,N,4675.76293282338
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,MIDUPP_INCOME,N,7940.43018003299
2002,PAPUA NEW GUINEA,N,1801.32972582594
2002,USA,N,49081.3587876497
2002,BRAZIL,N,6904.63444707993
2002,AUSTRALIA,N,47200.4085056222
2002,AUSTRALIA,Y,47200.4085056222
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,AUSTRALIA,N,47200.4085056222
2002,BAHAMAS,N,36574.6817662626
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,BRAZIL,Y,6904.63444707993
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,USA,N,49081.3587876497
2002,UNITED KINGDOM,Y,40035.7204658249
2002,AUSTRALIA,N,47200.4085056222
2002,FIJI,Y,4300.62280442497
2002,AUSTRALIA,N,47200.4085056222
2002,AUSTRALIA,N,47200.4085056222
2002,AUSTRALIA,N,47200.4085056222
2002,SOUTH AFRICA,N,4675.76293282338
2002,BRAZIL,Y,6904.63444707993
2002,SOUTH AFRICA,N,4675.76293282338
2002,USA,N,49081.3587876497
2001,AUSTRALIA,N,45941.7353828189
2001,AUSTRALIA,N,45941.7353828189
2001,USA,N,48690.8079408159
2001,SOUTH AFRICA,N,4566.26668616395
2001,AUSTRALIA,N,45941.7353828189
2001,MEXICO,N,8702.9848728584
2001,AUSTRALIA,N,45941.7353828189
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,Y,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,UNITED KINGDOM,N,39348.2676067342
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,Y,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,Y,48690.8079408159
2001,BAHAMAS,N,36204.4875429241
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,BAHAMAS,N,36204.4875429241
2001,MIDUPP_INCOME,N,3605.36823470443
2001,USA,N,48690.8079408159
2001,BAHAMAS,N,36204.4875429241
2001,ITALY,N,32950.4166041736
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,MEXICO,N,8702.9848728584
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,PHILIPPINES,N,1846.93142832453
2001,SOUTH AFRICA,N,4566.26668616395
2001,AUSTRALIA,N,45941.7353828189
2001,USA,N,48690.8079408159
2001,FIJI,Y,4174.100249604
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,SOUTH AFRICA,N,4566.26668616395
2001,AUSTRALIA,N,45941.7353828189
2001,USA,N,48690.8079408159
2001,BRAZIL,N,6788.58554804619
2001,AUSTRALIA,N,45941.7353828189
2001,USA,N,48690.8079408159
2001,USA,N,48690.8079408159
2001,BRAZIL,Y,6788.58554804619
2001,AUSTRALIA,N,45941.7353828189
2001,AUSTRALIA,N,45941.7353828189
2001,AUSTRALIA,N,45941.7353828189
2001,MIDUPP_INCOME,N,4222.13713348563
2001,AUSTRALIA,N,45941.7353828189
2001,USA,N,48690.8079408159
2001,NEW ZEALAND,N,31756.7569640904
2000,AUSTRALIA,N,45683.31004291
2000,FIJI,Y,4106.94871087003
2000,AUSTRALIA,N,45683.31004291
2000,HIGH_INCOME,N,34121.6091941822
2000,AUSTRALIA,N,45683.31004291
2000,NEW ZEALAND,Y,30874.6870099035
2000,AUSTRALIA,N,45683.31004291
2000,USA,N,48689.0312898553
2000,AUSTRALIA,N,45683.31004291
2000,AUSTRALIA,Y,45683.31004291
2000,USA,N,48689.0312898553
2000,AUSTRALIA,N,45683.31004291
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,AUSTRALIA,Y,45683.31004291
2000,AUSTRALIA,Y,45683.31004291
2000,AUSTRALIA,N,45683.31004291
2000,JAPAN,Y,31430.6311303282
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,SOUTH AFRICA,N,4505.89639890697
2000,LOW_INCOME,Y,522.076836530101
2000,USA,N,48689.0312898553
2000,FRANCE,N,33583.8574420862
2000,LOW_INCOME,Y,522.076836530101
2000,USA,N,48689.0312898553
2000,USA,Y,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,LOW_INCOME,Y,522.076836530101
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,SOUTH AFRICA,N,4505.89639890697
2000,SOUTH AFRICA,N,4505.89639890697
2000,SOUTH AFRICA,N,4505.89639890697
2000,MIDLOW_INCOME,N,3672.40376357206
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,LOW_INCOME,Y,522.076836530101
2000,PAPUA NEW GUINEA,Y,1883.93389804411
2000,NEW ZEALAND,N,30874.6870099035
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,LOW_INCOME,Y,522.076836530101
2000,FRANCE,Y,33583.8574420862
2000,PAPUA NEW GUINEA,N,1883.93389804411
2000,PAPUA NEW GUINEA,Y,1883.93389804411
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,AUSTRALIA,N,45683.31004291
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,FRANCE,Y,33583.8574420862
2000,AUSTRALIA,N,45683.31004291
2000,AUSTRALIA,N,45683.31004291
2000,AUSTRALIA,N,45683.31004291
2000,AUSTRALIA,N,45683.31004291
2000,USA,N,48689.0312898553
2000,USA,N,48689.0312898553
2000,SOUTH AFRICA,N,4505.89639890697
2000,UNITED KINGDOM,N,38450.2208515377
2000,NEW ZEALAND,N,30874.6870099035
2000,AUSTRALIA,N,45683.31004291
2000,FRANCE,Y,33583.8574420862
2000,MIDUPP_INCOME,Y,3517.79891401225
2000,USA,N,48689.0312898553
1999,NEW ZEALAND,N,30179.896638693
1999,NEW ZEALAND,N,30179.896638693
1999,NEW ZEALAND,N,30179.896638693
1999,BRAZIL,N,6595.6248298653
1999,BRAZIL,N,6595.6248298653
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,SOUTH AFRICA,N,4385.63791670092
1999,BRAZIL,N,6595.6248298653
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,ITALY,N,31172.0777032233
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,BAHAMAS,N,34858.3520677107
1999,SOUTH AFRICA,N,4385.63791670092
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,SOUTH AFRICA,Y,4385.63791670092
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,SOUTH AFRICA,N,4385.63791670092
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,AUSTRALIA,Y,44481.7127419264
1999,BRAZIL,N,6595.6248298653
1999,MIDUPP_INCOME,N,5164.95551596467
1999,FRANCE,Y,32537.9949586278
1999,USA,N,47282.2846760321
1999,NEW ZEALAND,N,30179.896638693
1999,BRAZIL,N,6595.6248298653
1999,USA,Y,47282.2846760321
1999,FRANCE,N,32537.9949586278
1999,NEW ZEALAND,N,30179.896638693
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,USA,N,47282.2846760321
1999,AUSTRALIA,N,44481.7127419264
1999,USA,N,47282.2846760321
1999,MIDUPP_INCOME,N,5164.95551596467
1999,SOUTH AFRICA,N,4385.63791670092
1999,NEW ZEALAND,N,30179.896638693
1999,FRANCE,Y,32537.9949586278
1999,SOUTH AFRICA,N,4385.63791670092
1998,USA,N,45658.1365976205
1998,AUSTRALIA,N,42820.3023709023
1998,SOUTH AFRICA,N,4347.19617380735
1998,SOUTH AFRICA,N,4347.19617380735
1998,AUSTRALIA,N,42820.3023709023
1998,USA,Y,45658.1365976205
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,JAPAN,N,30795.0888900928
1998,BRAZIL,Y,6662.86225828288
1998,USA,N,45658.1365976205
1998,SOUTH AFRICA,N,4347.19617380735
1998,USA,N,45658.1365976205
1998,BRAZIL,N,6662.86225828288
1998,FRANCE,N,31623.8468164425
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,SOUTH AFRICA,N,4347.19617380735
1998,USA,N,45658.1365976205
1998,MIDLOW_INCOME,N,1012.51253771826
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,BAHAMAS,N,31438.9747368152
1998,USA,N,45658.1365976205
1998,SOUTH AFRICA,N,4347.19617380735
1998,SOUTH AFRICA,N,4347.19617380735
1998,SOUTH AFRICA,N,4347.19617380735
1998,BRAZIL,N,6662.86225828288
1998,USA,N,45658.1365976205
1998,SOUTH AFRICA,N,4347.19617380735
1998,SOUTH AFRICA,N,4347.19617380735
1998,SOUTH AFRICA,N,4347.19617380735
1998,AUSTRALIA,Y,42820.3023709023
1998,SOUTH AFRICA,Y,4347.19617380735
1998,USA,N,45658.1365976205
1998,SOUTH AFRICA,N,4347.19617380735
1998,SOUTH AFRICA,N,4347.19617380735
1998,SOUTH AFRICA,N,4347.19617380735
1998,SOUTH AFRICA,N,4347.19617380735
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,SOUTH AFRICA,N,4347.19617380735
1998,LOW_INCOME,Y,274.634191690155
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,BRAZIL,Y,6662.86225828288
1998,FRANCE,N,31623.8468164425
1998,USA,N,45658.1365976205
1998,SOUTH AFRICA,N,4347.19617380735
1998,USA,N,45658.1365976205
1998,USA,N,45658.1365976205
1998,FRANCE,N,31623.8468164425
1998,FRANCE,Y,31623.8468164425
1998,SOUTH AFRICA,N,4347.19617380735
1998,AUSTRALIA,N,42820.3023709023
1998,LOW_INCOME,N,274.634191690155
1998,SOUTH AFRICA,Y,4347.19617380735
1998,FRANCE,Y,31623.8468164425
1998,USA,N,45658.1365976205
1997,SOUTH AFRICA,Y,4395.48212634969
1997,SOUTH AFRICA,N,4395.48212634969
1997,USA,N,44212.1670413743
1997,AUSTRALIA,N,41375.3056813672
1997,USA,N,44212.1670413743
1997,AUSTRALIA,N,41375.3056813672
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,SOUTH AFRICA,N,4395.48212634969
1997,USA,N,44212.1670413743
1997,BRAZIL,Y,6742.72066642491
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,MEXICO,Y,8168.91618207968
1997,USA,N,44212.1670413743
1997,EGYPT,N,2324.91660962473
1997,EGYPT,Y,2324.91660962473
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,AUSTRALIA,N,41375.3056813672
1997,SOUTH AFRICA,Y,4395.48212634969
1997,BRAZIL,N,6742.72066642491
1997,USA,N,44212.1670413743
1997,JAPAN,Y,31276.1930771932
1997,BRAZIL,N,6742.72066642491
1997,USA,N,44212.1670413743
1997,FIJI,N,3878.15873171045
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,USA,N,44212.1670413743
1997,BAHAMAS,N,33292.4779227692
1997,BAHAMAS,N,33292.4779227692
1997,BRAZIL,N,6742.72066642491
1997,AUSTRALIA,N,41375.3056813672
1997,AUSTRALIA,N,41375.3056813672
1997,FRANCE,N,30641.027776568
1997,AUSTRALIA,N,41375.3056813672
1997,AUSTRALIA,N,41375.3056813672
1997,AUSTRALIA,Y,41375.3056813672
1997,FRANCE,Y,30641.027776568
1997,AUSTRALIA,N,41375.3056813672
1996,SOUTH AFRICA,N,4359.8006319665
1996,FRANCE,Y,30047.6086147551
1996,FRANCE,N,30047.6086147551
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,BRAZIL,N,6624.10914057465
1996,BRAZIL,N,6624.10914057465
1996,JAPAN,Y,31046.1701544648
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,BRAZIL,N,6624.10914057465
1996,USA,N,42869.2471695732
1996,NEW ZEALAND,N,28591.7823709632
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,SOUTH AFRICA,N,4359.8006319665
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,JAPAN,Y,31046.1701544648
1996,HIGH_INCOME,N,27642.5162244929
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,USA,N,42869.2471695732
1996,BAHAMAS,N,31521.7327101906
1996,USA,N,42869.2471695732
1996,AUSTRALIA,N,40244.468687506
1996,SOUTH AFRICA,N,4359.8006319665
1996,SOUTH AFRICA,N,4359.8006319665
1996,AUSTRALIA,Y,40244.468687506
1996,USA,N,42869.2471695732
1996,HIGH_INCOME,Y,14329.5393059263
1996,USA,N,42869.2471695732
1996,AUSTRALIA,N,40244.468687506
1996,AUSTRALIA,N,40244.468687506
1996,BRAZIL,Y,6624.10914057465
1996,AUSTRALIA,N,40244.468687506
1996,AUSTRALIA,N,40244.468687506
1996,AUSTRALIA,N,40244.468687506
1996,USA,N,42869.2471695732
1996,PAPUA NEW GUINEA,Y,2257.19769037536
1996,PAPUA NEW GUINEA,N,2257.19769037536
1996,PAPUA NEW GUINEA,Y,2257.19769037536
1996,MIDUPP_INCOME,Y,3480.27422924684
1996,AUSTRALIA,N,40244.468687506
1996,USA,N,42869.2471695732
1996,AUSTRALIA,N,40244.468687506
1996,USA,N,42869.2471695732
1996,AUSTRALIA,N,40244.468687506
1996,FRANCE,Y,30047.6086147551
1996,FIJI,Y,4007.59484565767
1996,USA,N,42869.2471695732
1995,NEW ZEALAND,N,28033.9349627218
1995,AUSTRALIA,N,39254.1896595562
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,AUSTRALIA,N,39254.1896595562
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,FRANCE,Y,29734.0452190384
1995,USA,Y,41794.19221265
1995,AUSTRALIA,Y,39254.1896595562
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,BRAZIL,N,6584.83352741336
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,MIDLOW_INCOME,N,3393.5151175013
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,BRAZIL,Y,6584.83352741336
1984,SOUTH AFRICA,N,4953.46488341407
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,USA,N,41794.19221265
1995,FIJI,Y,3868.23224344112
1995,HIGH_INCOME,Y,13408.6814173347
1995,USA,N,41794.19221265
1995,AUSTRALIA,N,39254.1896595562
1995,JAPAN,Y,30171.1637924347
1995,AUSTRALIA,N,39254.1896595562
1995,AUSTRALIA,N,39254.1896595562
1995,BRAZIL,Y,6584.83352741336
1995,SOUTH AFRICA,N,4261.2917519488
1995,SOUTH AFRICA,Y,4261.2917519488
1995,BRAZIL,N,6584.83352741336
1995,AUSTRALIA,N,39254.1896595562
1994,SOUTH AFRICA,N,4221.98334489703
1994,USA,N,41189.2383572889
1994,BRAZIL,N,6408.63576251926
1994,BRAZIL,N,6408.63576251926
1994,USA,Y,41189.2383572889
1994,BRAZIL,Y,6408.63576251926
1994,SOUTH AFRICA,N,4221.98334489703
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,BRAZIL,N,6408.63576251926
1994,BRAZIL,N,6408.63576251926
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,USA,N,41189.2383572889
1994,USA,Y,41189.2383572889
1994,USA,N,41189.2383572889
